Student_ID,Name,Gender,Department,Year,Semester,Age,Attendance,Python,Statistics,Machine_Learning,Deep_Learning,Database,Data_Visualization,Assignment_Score,Internal_Marks,Project_Marks,Study_Hours,Placement_Status,Total_Marks,Percentage,Grade,GPA,Rank,Attendance_Status,At_Risk,Risk_Score,Risk_Category
DS0600,Student_0600,Male,Information Technology,2,1,21,64.79,43.0,84,46,74,57,49,63,36,42,28.6,Internship,353.0,58.833333333333336,D,6.0,151,Critical,True,2,Medium Risk
DS0601,Student_0601,Male,Information Technology,1,3,23,73.69,100.0,71,58,66,83,62,79,57,81,12.7,Internship,440.0,73.33333333333333,B,8.0,65,Warning,True,1,Low Risk
DS0602,Student_0602,Male,Data Science,2,4,22,78.85,72.0,91,67,84,43,63,96,60,71,18.3,Not Placed,420.0,70.0,B,8.0,85,Good,True,1,Low Risk
DS0603,Student_0603,Other,Artificial Intelligence,2,2,20,75.37,73.0,93,77,90,65,59,64,79,57,21.4,Not Placed,457.0,76.16666666666667,B,8.0,48,Good,False,0,Safe
DS0604,Student_0604,Other,Artificial Intelligence,2,1,23,78.95,63.0,87,64,79,73,81,86,82,63,9.6,Placed,447.0,74.5,B,8.0,58,Good,True,1,Low Risk
DS0605,Student_0605,Other,Computer Science,2,4,21,94.31,80.0,65,84,67,85,76,74,79,75,16.9,Not Placed,457.0,76.16666666666667,B,8.0,48,Excellent,False,0,Safe
DS0606,Student_0606,Male,Computer Science,2,4,21,66.69,96.0,88,71,73,59,67,89,70,60,25.4,Placed,454.0,75.66666666666667,B,8.0,51,Warning,True,1,Low Risk
DS0607,Student_0607,Male,Computer Science,1,1,20,73.89,92.0,74,81,82,91,81,59,79,70,18.3,Placed,501.0,83.5,A,9.0,11,Warning,True,1,Low Risk
DS0608,Student_0608,Male,Artificial Intelligence,1,4,20,87.27,81.0,62,53,76,62,72,63,54,75,19.9,Placed,406.0,67.66666666666666,C,7.0,100,Excellent,False,0,Safe
DS0609,Student_0609,Female,Information Technology,1,4,22,80.36,76.0,62,74,93,73,46,71,73,77,24.0,Placed,424.0,70.66666666666667,B,8.0,81,Good,True,1,Low Risk
DS0610,Student_0610,Male,Data Science,1,2,22,88.24,71.0,89,68,65,60,43,68,68,89,30.1,Placed,396.0,66.0,C,7.0,110,Excellent,True,1,Low Risk
DS0611,Student_0611,Female,Artificial Intelligence,1,1,21,62.37,92.0,82,71,73,59,48,74,67,57,13.4,Internship,425.0,70.83333333333334,B,8.0,80,Critical,True,2,Medium Risk
DS0612,Student_0612,Other,Artificial Intelligence,1,4,24,68.98,65.0,61,84,41,40,70,74,65,98,13.7,Internship,361.0,60.16666666666667,C,7.0,144,Warning,True,2,Medium Risk
DS0613,Student_0613,Male,Information Technology,2,3,22,73.09,69.0,100,67,78,80,81,79,100,93,18.1,Placed,475.0,79.16666666666666,B,8.0,30,Warning,True,1,Low Risk
DS0614,Student_0614,Other,Information Technology,1,4,21,100.0,83.0,57,66,84,92,58,78,75,70,22.6,Placed,440.0,73.33333333333333,B,8.0,65,Excellent,False,0,Safe
DS0615,Student_0615,Male,Information Technology,2,4,20,82.55,90.0,54,65,84,68,63,56,58,76,16.2,Not Placed,424.0,70.66666666666667,B,8.0,81,Good,False,0,Safe
DS0616,Student_0616,Male,Artificial Intelligence,1,1,22,80.38,55.0,59,54,77,40,55,99,97,47,18.1,Internship,340.0,56.666666666666664,D,6.0,160,Good,True,1,Low Risk
DS0617,Student_0617,Female,Artificial Intelligence,1,3,22,70.11,55.0,52,68,88,79,59,76,68,72,14.8,Not Placed,401.0,66.83333333333333,C,7.0,105,Warning,True,1,Low Risk
DS0618,Student_0618,Male,Information Technology,2,4,24,66.77,70.0,78,72,66,76,82,100,51,69,9.3,Internship,444.0,74.0,B,8.0,61,Warning,True,2,Medium Risk
DS0619,Student_0619,Other,Artificial Intelligence,2,3,24,80.21,100.0,62,62,64,71,65,90,91,72,21.7,Internship,424.0,70.66666666666667,B,8.0,81,Good,False,0,Safe
DS0620,Student_0620,Female,Artificial Intelligence,1,3,24,92.57,53.0,82,61,52,67,91,65,75,78,20.6,Placed,406.0,67.66666666666666,C,7.0,100,Excellent,False,0,Safe
DS0621,Student_0621,Male,Computer Science,1,1,21,86.67,74.0,59,83,96,61,42,68,67,73,26.3,Placed,415.0,69.16666666666667,C,7.0,90,Excellent,True,1,Low Risk
DS0622,Student_0622,Male,Data Science,2,2,21,83.52,70.0,51,52,72,53,47,77,81,84,2.0,Placed,345.0,57.49999999999999,D,6.0,156,Good,True,2,Medium Risk
DS0623,Student_0623,Male,Artificial Intelligence,1,4,24,77.62,66.0,78,64,71,81,71,32,67,54,17.5,Not Placed,431.0,71.83333333333334,B,8.0,74,Good,False,0,Safe
DS0624,Student_0624,Female,Data Science,2,1,22,87.11,72.0,80,91,70,100,73,60,67,72,12.9,Placed,486.0,81.0,A,9.0,21,Excellent,False,0,Safe
DS0625,Student_0625,Other,Data Science,2,2,21,94.43,82.0,80,87,65,88,50,65,64,71,20.0,Not Placed,452.0,75.33333333333333,B,8.0,53,Excellent,False,0,Safe
DS0626,Student_0626,Male,Computer Science,2,2,23,97.04,63.0,62,50,61,88,71,96,72,52,32.0,Not Placed,395.0,65.83333333333333,C,7.0,111,Excellent,False,0,Safe
DS0627,Student_0627,Other,Data Science,2,2,21,79.72,76.0,65,84,81,90,60,79,69,71,9.9,Internship,456.0,76.0,B,8.0,49,Good,True,1,Low Risk
DS0628,Student_0628,Female,Computer Science,1,4,23,54.33,82.0,92,62,78,76,70,96,77,74,2.0,Not Placed,460.0,76.66666666666667,B,8.0,45,Critical,True,2,Medium Risk
DS0629,Student_0629,Other,Artificial Intelligence,1,2,23,71.72,43.0,70,100,60,83,63,96,72,91,11.2,Internship,419.0,69.83333333333334,C,7.0,86,Warning,True,2,Medium Risk
DS0630,Student_0630,Other,Artificial Intelligence,2,3,21,62.04,91.0,74,77,72,62,70,49,46,84,7.9,Not Placed,446.0,74.33333333333333,B,8.0,59,Critical,True,2,Medium Risk
DS0631,Student_0631,Male,Computer Science,2,4,20,100.0,75.0,72,69,77,72,29,54,66,51,26.6,Internship,394.0,65.66666666666666,C,7.0,112,Excellent,True,1,Low Risk
DS0632,Student_0632,Other,Artificial Intelligence,2,1,23,89.79,85.0,75,72,91,88,87,72,66,91,27.6,Not Placed,498.0,83.0,A,9.0,13,Excellent,False,0,Safe
DS0633,Student_0633,Female,Information Technology,1,2,24,74.61,59.0,66,75,77,62,98,73,53,72,5.6,Internship,437.0,72.83333333333334,B,8.0,68,Warning,True,2,Medium Risk
DS0634,Student_0634,Female,Information Technology,1,3,24,88.22,81.0,76,66,68,81,53,49,70,57,26.0,Not Placed,425.0,70.83333333333334,B,8.0,80,Excellent,False,0,Safe
DS0635,Student_0635,Female,Data Science,1,3,20,89.63,53.0,45,72,64,47,78,94,88,72,2.0,Internship,359.0,59.833333333333336,D,6.0,145,Excellent,True,2,Medium Risk
DS0636,Student_0636,Male,Data Science,1,3,21,91.31,76.0,92,89,77,52,62,68,54,97,19.2,Not Placed,448.0,74.66666666666667,B,8.0,57,Excellent,False,0,Safe
DS0637,Student_0637,Other,Data Science,2,2,23,97.55,64.0,53,100,70,91,83,46,80,73,8.8,Not Placed,461.0,76.83333333333333,B,8.0,44,Excellent,True,1,Low Risk
DS0638,Student_0638,Other,Data Science,1,1,24,100.0,74.0,50,63,58,63,69,72,63,100,12.0,Not Placed,377.0,62.83333333333333,C,7.0,129,Excellent,False,0,Safe
DS0639,Student_0639,Female,Computer Science,1,4,24,69.65,67.0,81,51,81,79,89,100,49,53,20.0,Not Placed,448.0,74.66666666666667,B,8.0,57,Warning,True,1,Low Risk
DS0640,Student_0640,Male,Information Technology,2,4,24,86.17,94.0,73,85,40,63,42,90,69,83,19.8,Not Placed,397.0,66.16666666666666,C,7.0,109,Excellent,True,1,Low Risk
DS0641,Student_0641,Female,Artificial Intelligence,1,2,24,74.21,67.0,54,78,79,83,75,70,61,88,6.1,Not Placed,436.0,72.66666666666667,B,8.0,69,Warning,True,2,Medium Risk
DS0642,Student_0642,Male,Data Science,1,2,21,79.13,55.0,65,94,86,45,90,91,95,61,28.3,Not Placed,435.0,72.5,B,8.0,70,Good,True,1,Low Risk
DS0643,Student_0643,Other,Artificial Intelligence,1,2,21,59.95,37.0,64,64,87,89,84,43,87,72,7.0,Not Placed,425.0,70.83333333333334,B,8.0,80,Critical,True,3,High Risk
DS0644,Student_0644,Female,Information Technology,1,1,22,66.44,67.0,75,69,47,98,85,79,52,73,7.8,Not Placed,441.0,73.5,B,8.0,64,Warning,True,3,High Risk
DS0645,Student_0645,Other,Artificial Intelligence,2,2,23,82.49,53.0,95,71,73,40,61,80,91,65,2.0,Not Placed,393.0,65.5,C,7.0,113,Good,True,2,Medium Risk
DS0646,Student_0646,Other,Artificial Intelligence,2,2,21,60.78,55.0,54,81,29,63,91,96,73,76,8.2,Placed,373.0,62.16666666666667,C,7.0,133,Critical,True,3,High Risk
DS0647,Student_0647,Male,Information Technology,2,2,20,67.65,72.0,53,88,100,77,60,69,81,97,14.6,Not Placed,450.0,75.0,B,8.0,55,Warning,True,1,Low Risk
DS0648,Student_0648,Other,Data Science,1,2,21,67.14,64.0,71,61,61,76,73,82,61,80,20.8,Not Placed,406.0,67.66666666666666,C,7.0,100,Warning,True,1,Low Risk
DS0649,Student_0649,Male,Information Technology,1,1,20,73.23,71.0,100,91,88,81,96,83,90,57,12.4,Not Placed,527.0,87.83333333333333,A,9.0,2,Warning,True,1,Low Risk
DS0650,Student_0650,Male,Information Technology,1,1,20,85.61,71.0,67,83,100,76,59,81,65,100,10.9,Internship,456.0,76.0,B,8.0,49,Excellent,False,0,Safe
DS0651,Student_0651,Male,Data Science,1,2,24,98.15,68.0,80,83,89,76,86,49,58,87,2.0,Internship,482.0,80.33333333333333,A,9.0,23,Excellent,True,1,Low Risk
DS0652,Student_0652,Male,Information Technology,2,3,20,76.75,77.0,86,61,64,54,62,70,100,69,18.4,Placed,404.0,67.33333333333333,C,7.0,102,Good,False,0,Safe
DS0653,Student_0653,Other,Computer Science,2,4,22,63.6,61.0,61,44,46,52,73,71,88,68,15.7,Internship,337.0,56.166666666666664,D,6.0,163,Critical,True,2,Medium Risk
DS0654,Student_0654,Male,Data Science,1,3,20,78.59,92.0,77,59,72,58,76,83,84,82,13.9,Placed,434.0,72.33333333333334,B,8.0,71,Good,False,0,Safe
DS0655,Student_0655,Female,Artificial Intelligence,1,4,22,85.64,84.0,57,50,25,69,58,59,78,66,15.8,Not Placed,343.0,57.166666666666664,D,6.0,157,Excellent,True,1,Low Risk
DS0656,Student_0656,Other,Artificial Intelligence,2,1,20,78.76,79.0,84,71,58,63,80,59,44,82,22.7,Internship,435.0,72.5,B,8.0,70,Good,False,0,Safe
DS0657,Student_0657,Male,Artificial Intelligence,2,3,20,77.84,43.0,76,86,79,64,56,58,78,82,17.4,Internship,404.0,67.33333333333333,C,7.0,102,Good,True,1,Low Risk
DS0658,Student_0658,Female,Information Technology,1,1,20,85.63,72.0,95,61,89,59,87,61,66,91,22.5,Not Placed,463.0,77.16666666666666,B,8.0,42,Excellent,False,0,Safe
DS0659,Student_0659,Female,Artificial Intelligence,1,4,21,92.09,54.0,68,73,62,100,74,49,65,90,27.0,Not Placed,431.0,71.83333333333334,B,8.0,74,Excellent,False,0,Safe
DS0660,Student_0660,Other,Artificial Intelligence,1,3,23,80.12,58.0,57,79,61,66,83,47,67,54,27.5,Not Placed,404.0,67.33333333333333,C,7.0,102,Good,False,0,Safe
DS0661,Student_0661,Male,Data Science,1,1,21,93.75,100.0,54,74,56,65,97,26,65,74,11.4,Not Placed,446.0,74.33333333333333,B,8.0,59,Excellent,False,0,Safe
DS0662,Student_0662,Other,Information Technology,1,3,24,79.6,83.0,88,49,100,49,89,78,58,71,10.6,Placed,458.0,76.33333333333333,B,8.0,47,Good,True,1,Low Risk
DS0663,Student_0663,Male,Data Science,1,2,21,80.08,52.0,58,53,64,76,72,87,82,72,17.2,Internship,375.0,62.5,C,7.0,131,Good,False,0,Safe
DS0664,Student_0664,Male,Computer Science,1,1,21,100.0,59.0,79,42,82,70,63,93,63,84,20.7,Internship,395.0,65.83333333333333,C,7.0,111,Excellent,True,1,Low Risk
DS0665,Student_0665,Other,Artificial Intelligence,2,4,23,63.06,56.0,51,69,82,46,59,100,48,44,15.6,Placed,363.0,60.5,C,7.0,143,Critical,True,2,Medium Risk
DS0666,Student_0666,Female,Computer Science,1,4,20,68.42,53.0,69,69,67,57,76,49,69,55,6.6,Internship,391.0,65.16666666666666,C,7.0,115,Warning,True,2,Medium Risk
DS0667,Student_0667,Other,Artificial Intelligence,2,3,22,82.4,78.0,43,91,72,69,54,49,47,58,18.4,Not Placed,407.0,67.83333333333333,C,7.0,99,Good,True,1,Low Risk
DS0668,Student_0668,Male,Computer Science,2,1,24,80.5,70.0,86,56,79,68,56,73,69,68,6.9,Internship,415.0,69.16666666666667,C,7.0,90,Good,True,1,Low Risk
DS0669,Student_0669,Female,Information Technology,1,2,20,51.24,71.0,58,55,66,81,73,86,43,53,12.4,Internship,404.0,67.33333333333333,C,7.0,102,Critical,True,1,Low Risk
DS0670,Student_0670,Male,Artificial Intelligence,2,3,22,74.35,100.0,95,81,75,42,72,88,42,76,9.8,Not Placed,465.0,77.5,B,8.0,40,Warning,True,3,High Risk
DS0671,Student_0671,Female,Artificial Intelligence,1,1,22,80.09,64.0,75,53,72,67,60,70,62,98,18.9,Placed,391.0,65.16666666666666,C,7.0,115,Good,False,0,Safe
DS0672,Student_0672,Other,Data Science,1,3,23,73.18,64.0,72,55,63,65,51,100,62,43,4.8,Placed,370.0,61.66666666666667,C,7.0,136,Warning,True,2,Medium Risk
DS0673,Student_0673,Other,Information Technology,2,1,23,84.77,81.0,90,60,89,81,67,64,69,100,17.8,Internship,468.0,78.0,B,8.0,37,Good,False,0,Safe
DS0674,Student_0674,Other,Computer Science,2,1,22,79.2,83.0,78,74,72,83,81,70,100,51,22.7,Internship,471.0,78.5,B,8.0,34,Good,False,0,Safe
DS0675,Student_0675,Male,Artificial Intelligence,2,3,20,87.85,57.0,72,100,56,59,70,55,44,71,5.0,Placed,414.0,69.0,C,7.0,91,Excellent,True,1,Low Risk
DS0676,Student_0676,Other,Data Science,2,2,21,77.49,93.0,47,54,76,61,47,85,78,62,13.7,Not Placed,378.0,63.0,C,7.0,128,Good,True,1,Low Risk
DS0677,Student_0677,Male,Data Science,1,2,20,68.35,67.0,81,52,100,59,70,68,57,85,10.5,Internship,429.0,71.5,B,8.0,76,Warning,True,1,Low Risk
DS0678,Student_0678,Female,Data Science,2,3,21,86.37,57.0,64,85,73,69,49,62,63,62,9.8,Internship,397.0,66.16666666666666,C,7.0,109,Excellent,True,2,Medium Risk
DS0679,Student_0679,Male,Computer Science,2,3,21,99.56,77.0,66,100,89,90,80,81,75,76,28.2,Placed,502.0,83.66666666666667,A,9.0,10,Excellent,False,0,Safe
DS0680,Student_0680,Other,Data Science,2,3,21,93.61,48.0,98,67,49,59,45,64,67,55,13.3,Not Placed,366.0,61.0,C,7.0,140,Excellent,True,1,Low Risk
DS0681,Student_0681,Female,Information Technology,2,4,22,68.5,100.0,82,66,61,69,72,80,54,85,15.9,Not Placed,450.0,75.0,B,8.0,55,Warning,True,1,Low Risk
DS0682,Student_0682,Other,Information Technology,1,2,20,70.94,43.0,72,45,80,66,98,56,99,74,22.5,Not Placed,404.0,67.33333333333333,C,7.0,102,Warning,True,2,Medium Risk
DS0683,Student_0683,Female,Artificial Intelligence,2,1,22,46.05,66.0,67,70,87,75,54,84,73,76,13.2,Placed,419.0,69.83333333333334,C,7.0,86,Critical,True,1,Low Risk
DS0684,Student_0684,Female,Data Science,1,4,24,63.69,61.0,64,77,80,67,84,78,48,59,2.0,Internship,433.0,72.16666666666667,B,8.0,72,Critical,True,2,Medium Risk
DS0685,Student_0685,Other,Computer Science,1,3,24,72.41,67.0,94,68,80,100,76,66,86,90,4.5,Placed,485.0,80.83333333333333,A,9.0,22,Warning,True,2,Medium Risk
DS0686,Student_0686,Other,Artificial Intelligence,1,4,22,78.31,58.0,63,79,87,100,63,68,32,76,14.7,Placed,450.0,75.0,B,8.0,55,Good,False,0,Safe
DS0687,Student_0687,Male,Data Science,2,1,22,56.4,89.0,70,51,66,39,52,71,64,89,20.7,Placed,367.0,61.16666666666667,C,7.0,139,Critical,True,2,Medium Risk
DS0688,Student_0688,Female,Artificial Intelligence,1,1,20,81.22,80.0,93,64,90,54,54,91,71,75,19.6,Not Placed,435.0,72.5,B,8.0,70,Good,False,0,Safe
DS0689,Student_0689,Other,Information Technology,2,4,23,59.51,60.0,59,77,70,64,69,74,81,87,16.8,Not Placed,399.0,66.5,C,7.0,107,Critical,True,1,Low Risk
DS0690,Student_0690,Female,Data Science,1,2,20,98.84,84.0,81,87,85,94,67,94,100,84,17.6,Internship,498.0,83.0,A,9.0,13,Excellent,False,0,Safe
DS0691,Student_0691,Other,Computer Science,1,3,23,82.28,49.0,75,62,73,71,77,93,100,85,27.8,Not Placed,407.0,67.83333333333333,C,7.0,99,Good,True,1,Low Risk
DS0692,Student_0692,Other,Data Science,2,2,22,75.68,73.0,70,78,70,58,62,66,79,86,8.1,Placed,411.0,68.5,C,7.0,94,Good,True,1,Low Risk
DS0693,Student_0693,Other,Data Science,2,3,22,88.51,51.0,84,49,78,94,94,100,36,68,21.9,Not Placed,450.0,75.0,B,8.0,55,Excellent,True,1,Low Risk
DS0694,Student_0694,Other,Information Technology,2,3,24,91.44,65.0,89,69,72,66,62,84,88,58,4.1,Internship,423.0,70.5,B,8.0,82,Excellent,True,1,Low Risk
DS0695,Student_0695,Other,Information Technology,1,1,22,78.91,70.0,100,89,62,76,81,75,89,63,4.1,Not Placed,478.0,79.66666666666666,B,8.0,27,Good,True,1,Low Risk
DS0696,Student_0696,Other,Data Science,1,1,20,84.78,75.0,39,65,88,79,86,68,86,74,28.0,Internship,432.0,72.0,B,8.0,73,Good,True,1,Low Risk
DS0697,Student_0697,Male,Computer Science,2,4,21,75.98,62.0,91,79,70,78,74,49,84,56,14.5,Internship,454.0,75.66666666666667,B,8.0,51,Good,False,0,Safe
DS0698,Student_0698,Female,Information Technology,1,4,24,89.72,80.0,83,43,69,77,71,66,45,72,24.6,Not Placed,423.0,70.5,B,8.0,82,Excellent,True,1,Low Risk
DS0699,Student_0699,Female,Data Science,1,2,23,74.06,51.0,100,57,71,52,71,67,86,100,23.9,Not Placed,402.0,67.0,C,7.0,104,Warning,True,1,Low Risk
DS0700,Student_0700,Other,Data Science,1,2,23,98.23,52.0,73,42,84,45,58,85,81,56,27.9,Placed,354.0,59.0,D,6.0,150,Excellent,True,1,Low Risk
DS0701,Student_0701,Female,Data Science,1,2,24,65.36,58.0,96,100,78,85,25,70,33,81,2.8,Not Placed,442.0,73.66666666666667,B,8.0,63,Warning,True,3,High Risk
DS0702,Student_0702,Male,Information Technology,1,1,22,58.04,87.0,88,63,78,67,74,73,68,79,11.5,Placed,457.0,76.16666666666667,B,8.0,48,Critical,True,1,Low Risk
DS0703,Student_0703,Other,Computer Science,2,2,20,58.56,98.0,72,73,73,85,79,73,69,83,16.1,Internship,480.0,80.0,A,9.0,25,Critical,True,1,Low Risk
DS0704,Student_0704,Female,Information Technology,2,3,23,90.74,79.0,51,70,50,76,42,78,47,64,5.5,Not Placed,368.0,61.33333333333333,C,7.0,138,Excellent,True,2,Medium Risk
DS0705,Student_0705,Female,Data Science,1,3,24,64.14,45.0,72,78,77,79,70,62,73,73,37.5,Not Placed,421.0,70.16666666666667,B,8.0,84,Critical,True,2,Medium Risk
DS0706,Student_0706,Female,Information Technology,1,2,21,63.19,50.0,68,49,64,65,83,65,66,76,19.9,Internship,379.0,63.16666666666667,C,7.0,127,Critical,True,2,Medium Risk
DS0707,Student_0707,Female,Artificial Intelligence,1,3,24,79.8,66.0,66,44,78,60,81,80,67,66,19.9,Placed,395.0,65.83333333333333,C,7.0,111,Good,True,1,Low Risk
DS0708,Student_0708,Female,Artificial Intelligence,1,4,21,86.17,77.0,65,45,77,58,73,84,73,45,24.9,Not Placed,395.0,65.83333333333333,C,7.0,111,Excellent,True,1,Low Risk
DS0709,Student_0709,Male,Information Technology,1,4,21,55.23,76.0,52,58,73,80,63,61,94,100,17.6,Not Placed,402.0,67.0,C,7.0,104,Critical,True,1,Low Risk
DS0710,Student_0710,Female,Data Science,1,1,20,83.4,60.0,67,77,47,61,92,65,73,84,29.7,Placed,404.0,67.33333333333333,C,7.0,102,Good,True,1,Low Risk
DS0711,Student_0711,Male,Data Science,1,3,22,100.0,68.0,69,93,62,50,74,53,71,93,7.4,Internship,416.0,69.33333333333334,C,7.0,89,Excellent,True,1,Low Risk
DS0712,Student_0712,Other,Artificial Intelligence,1,2,23,73.93,66.0,64,60,74,77,76,100,100,100,9.4,Internship,417.0,69.5,C,7.0,88,Warning,True,2,Medium Risk
DS0713,Student_0713,Female,Artificial Intelligence,1,1,23,76.88,79.0,83,81,65,89,70,81,75,77,15.7,Internship,467.0,77.83333333333333,B,8.0,38,Good,False,0,Safe
DS0714,Student_0714,Female,Artificial Intelligence,1,2,22,54.41,82.0,67,48,79,58,50,69,89,68,14.8,Not Placed,384.0,64.0,C,7.0,122,Critical,True,2,Medium Risk
DS0715,Student_0715,Other,Data Science,2,2,20,80.09,86.0,82,85,28,96,80,70,81,91,15.4,Not Placed,457.0,76.16666666666667,B,8.0,48,Good,True,1,Low Risk
DS0716,Student_0716,Male,Artificial Intelligence,1,3,22,78.22,66.0,78,66,65,86,89,63,70,64,15.9,Placed,450.0,75.0,B,8.0,55,Good,False,0,Safe
DS0717,Student_0717,Male,Artificial Intelligence,1,4,21,88.69,54.0,51,88,55,70,84,95,78,47,12.3,Internship,402.0,67.0,C,7.0,104,Excellent,False,0,Safe
DS0718,Student_0718,Other,Computer Science,2,4,23,67.82,80.0,61,94,69,71,87,88,49,70,21.8,Placed,462.0,77.0,B,8.0,43,Warning,True,1,Low Risk
DS0719,Student_0719,Other,Computer Science,2,1,23,70.23,71.0,92,46,45,82,83,64,74,88,7.8,Internship,419.0,69.83333333333334,C,7.0,86,Warning,True,3,High Risk
DS0720,Student_0720,Male,Information Technology,1,1,20,71.44,67.0,66,76,70,62,89,82,76,83,19.9,Placed,430.0,71.66666666666667,B,8.0,75,Warning,True,1,Low Risk
DS0721,Student_0721,Male,Data Science,1,3,20,86.05,100.0,59,46,54,59,55,100,66,50,23.4,Not Placed,373.0,62.16666666666667,C,7.0,133,Excellent,True,1,Low Risk
DS0722,Student_0722,Female,Data Science,1,2,20,70.04,42.0,59,78,68,67,52,56,59,80,18.4,Internship,366.0,61.0,C,7.0,140,Warning,True,2,Medium Risk
DS0723,Student_0723,Female,Artificial Intelligence,1,3,22,88.99,58.0,37,76,57,80,59,77,77,48,8.1,Placed,367.0,61.16666666666667,C,7.0,139,Excellent,True,2,Medium Risk
DS0724,Student_0724,Male,Computer Science,2,4,23,73.22,32.0,96,93,76,72,47,48,92,73,3.7,Not Placed,416.0,69.33333333333334,C,7.0,89,Warning,True,3,High Risk
DS0725,Student_0725,Female,Data Science,1,1,23,100.0,56.0,51,68,73,62,82,66,58,59,14.5,Internship,392.0,65.33333333333333,C,7.0,114,Excellent,False,0,Safe
DS0726,Student_0726,Male,Artificial Intelligence,2,2,21,78.2,44.0,74,41,72,50,64,64,58,64,21.8,Internship,345.0,57.49999999999999,D,6.0,156,Good,True,1,Low Risk
DS0727,Student_0727,Other,Artificial Intelligence,2,1,23,72.9,63.0,100,76,55,64,58,85,90,95,19.7,Placed,416.0,69.33333333333334,C,7.0,89,Warning,True,1,Low Risk
DS0728,Student_0728,Female,Computer Science,2,3,22,91.25,69.0,82,53,42,77,55,87,74,68,16.8,Placed,378.0,63.0,C,7.0,128,Excellent,True,1,Low Risk
DS0729,Student_0729,Other,Information Technology,2,3,22,82.58,61.0,67,100,73,77,59,90,91,79,15.2,Not Placed,437.0,72.83333333333334,B,8.0,68,Good,False,0,Safe
DS0730,Student_0730,Male,Data Science,1,4,22,74.34,83.0,56,59,69,44,82,71,72,69,15.5,Internship,393.0,65.5,C,7.0,113,Warning,True,2,Medium Risk
DS0731,Student_0731,Female,Artificial Intelligence,2,1,23,74.0,69.0,63,58,86,38,67,73,88,79,7.7,Placed,381.0,63.5,C,7.0,125,Warning,True,3,High Risk
DS0732,Student_0732,Male,Computer Science,2,2,22,55.81,63.0,83,52,69,70,64,63,79,88,11.9,Internship,401.0,66.83333333333333,C,7.0,105,Critical,True,1,Low Risk
DS0733,Student_0733,Other,Data Science,1,1,24,99.69,69.0,57,53,86,62,34,72,69,56,4.6,Placed,361.0,60.16666666666667,C,7.0,144,Excellent,True,2,Medium Risk
DS0734,Student_0734,Other,Artificial Intelligence,1,1,22,80.09,68.0,75,75,63,70,42,60,71,70,19.0,Internship,393.0,65.5,C,7.0,113,Good,True,1,Low Risk
DS0735,Student_0735,Other,Data Science,1,2,22,70.23,70.0,51,45,74,91,71,77,90,82,21.2,Not Placed,402.0,67.0,C,7.0,104,Warning,True,2,Medium Risk
DS0736,Student_0736,Male,Artificial Intelligence,2,2,23,88.06,63.0,67,68,69,88,35,64,66,100,23.1,Not Placed,390.0,65.0,C,7.0,116,Excellent,True,1,Low Risk
DS0737,Student_0737,Other,Artificial Intelligence,2,4,22,62.85,79.0,76,68,100,82,59,81,67,82,19.1,Internship,464.0,77.33333333333333,B,8.0,41,Critical,True,1,Low Risk
DS0738,Student_0738,Female,Artificial Intelligence,1,3,22,71.14,61.0,79,63,64,62,87,31,87,69,9.9,Internship,416.0,69.33333333333334,C,7.0,89,Warning,True,2,Medium Risk
DS0739,Student_0739,Other,Computer Science,1,3,21,89.85,61.0,64,89,72,89,77,89,68,77,20.1,Placed,452.0,75.33333333333333,B,8.0,53,Excellent,False,0,Safe
DS0740,Student_0740,Male,Artificial Intelligence,1,2,20,89.54,64.0,53,58,66,80,89,67,65,53,19.4,Not Placed,410.0,68.33333333333333,C,7.0,95,Excellent,False,0,Safe
DS0741,Student_0741,Female,Computer Science,2,3,21,84.82,68.0,60,66,87,55,57,74,66,87,24.1,Internship,393.0,65.5,C,7.0,113,Good,False,0,Safe
DS0742,Student_0742,Female,Information Technology,2,3,22,90.05,86.0,52,90,65,59,67,77,63,64,18.9,Internship,419.0,69.83333333333334,C,7.0,86,Excellent,False,0,Safe
DS0743,Student_0743,Female,Data Science,2,3,23,74.16,69.0,49,83,63,94,49,100,74,63,3.2,Placed,407.0,67.83333333333333,C,7.0,99,Warning,True,3,High Risk
DS0744,Student_0744,Male,Information Technology,1,4,24,99.47,44.0,62,60,67,36,69,46,59,62,17.0,Not Placed,338.0,56.333333333333336,D,6.0,162,Excellent,True,1,Low Risk
DS0745,Student_0745,Male,Computer Science,1,3,22,72.68,52.0,95,71,68,94,70,100,81,79,9.2,Internship,450.0,75.0,B,8.0,55,Warning,True,2,Medium Risk
DS0746,Student_0746,Female,Data Science,2,2,23,80.94,84.0,50,46,62,99,98,77,83,88,14.6,Internship,439.0,73.16666666666667,B,8.0,66,Good,True,1,Low Risk
DS0747,Student_0747,Female,Artificial Intelligence,1,2,24,67.22,78.0,59,78,62,77,76,70,50,68,13.4,Not Placed,430.0,71.66666666666667,B,8.0,75,Warning,True,1,Low Risk
DS0748,Student_0748,Other,Computer Science,1,2,23,60.23,90.0,72,85,75,62,72,49,67,39,28.6,Placed,456.0,76.0,B,8.0,49,Critical,True,1,Low Risk
DS0749,Student_0749,Other,Computer Science,1,4,22,94.31,79.0,60,53,85,53,55,90,72,90,11.3,Internship,385.0,64.16666666666667,C,7.0,121,Excellent,False,0,Safe
